locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEMGDAED_00445	CDS	528				hypothetical protein
LEMGDAED_00446	CDS	357	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
LEMGDAED_00447	CDS	321				hypothetical protein
LEMGDAED_00448	CDS	387				hypothetical protein
LEMGDAED_00449	CDS	261		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
LEMGDAED_00450	CDS	624	plsY_1	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
LEMGDAED_00451	CDS	120	pchR		COG2207	Regulatory protein PchR
LEMGDAED_00452	CDS	243				hypothetical protein
LEMGDAED_00453	CDS	234				hypothetical protein
LEMGDAED_00454	CDS	273				hypothetical protein
LEMGDAED_00455	CDS	261				hypothetical protein
LEMGDAED_00456	CDS	291				hypothetical protein
LEMGDAED_00457	CDS	480				hypothetical protein
LEMGDAED_00458	CDS	465				hypothetical protein
LEMGDAED_00459	CDS	144				hypothetical protein
LEMGDAED_00460	CDS	261				hypothetical protein
LEMGDAED_00461	CDS	393				hypothetical protein
LEMGDAED_00462	CDS	390				hypothetical protein
LEMGDAED_00463	CDS	228				hypothetical protein
LEMGDAED_00464	CDS	108				hypothetical protein
LEMGDAED_00465	CDS	138				hypothetical protein
LEMGDAED_00466	CDS	372				hypothetical protein
LEMGDAED_00467	CDS	279	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
LEMGDAED_00468	CDS	117	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LEMGDAED_00469	CDS	627				hypothetical protein
LEMGDAED_00470	CDS	333	prrA			Transcriptional regulatory protein PrrA
LEMGDAED_00471	CDS	255				hypothetical protein
LEMGDAED_00472	CDS	477				hypothetical protein
LEMGDAED_00473	CDS	204				hypothetical protein
LEMGDAED_00474	CDS	234				hypothetical protein
LEMGDAED_00475	CDS	180				hypothetical protein
LEMGDAED_00476	CDS	132				hypothetical protein
LEMGDAED_00477	CDS	411				hypothetical protein
LEMGDAED_00478	CDS	183				hypothetical protein
LEMGDAED_00479	CDS	216				hypothetical protein
LEMGDAED_00480	CDS	159				hypothetical protein
LEMGDAED_00481	CDS	171	atpB_1		COG0356	ATP synthase subunit a
LEMGDAED_00482	CDS	198	tama		COG0729	Translocation and assembly module subunit TamA
LEMGDAED_00483	CDS	147				hypothetical protein
LEMGDAED_00484	CDS	489				hypothetical protein
LEMGDAED_00485	CDS	117	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LEMGDAED_00486	CDS	171				hypothetical protein
LEMGDAED_00487	CDS	186				hypothetical protein
LEMGDAED_00488	CDS	234				hypothetical protein
LEMGDAED_00489	CDS	243				hypothetical protein
LEMGDAED_00490	CDS	189	rplA_1		COG0081	50S ribosomal protein L1
LEMGDAED_00491	CDS	162				hypothetical protein
LEMGDAED_00492	CDS	381				hypothetical protein
LEMGDAED_00493	CDS	207				hypothetical protein
LEMGDAED_00494	CDS	135	lipB_1	2.3.1.181		Octanoyltransferase
LEMGDAED_00495	CDS	333				hypothetical protein
LEMGDAED_00496	CDS	252				hypothetical protein
LEMGDAED_00497	CDS	237				hypothetical protein
LEMGDAED_00498	CDS	108				hypothetical protein
LEMGDAED_00499	CDS	147				hypothetical protein
LEMGDAED_00500	CDS	321				hypothetical protein
LEMGDAED_00501	CDS	183				hypothetical protein
LEMGDAED_00502	CDS	99				hypothetical protein
LEMGDAED_00503	CDS	462	rsmH_1	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
LEMGDAED_00504	CDS	345	speB_1	3.5.3.11		Agmatinase
LEMGDAED_00505	CDS	186				hypothetical protein
LEMGDAED_00506	CDS	387				hypothetical protein
LEMGDAED_00507	CDS	333				hypothetical protein
LEMGDAED_00508	CDS	384				hypothetical protein
LEMGDAED_00509	CDS	144				hypothetical protein
LEMGDAED_00510	CDS	228				hypothetical protein
LEMGDAED_00511	CDS	234				hypothetical protein
LEMGDAED_00512	CDS	246				hypothetical protein
LEMGDAED_00513	CDS	135	decR_1		COG1522	DNA-binding transcriptional activator DecR
LEMGDAED_00514	CDS	102				hypothetical protein
LEMGDAED_00515	CDS	180				hypothetical protein
LEMGDAED_00516	CDS	210				hypothetical protein
LEMGDAED_00517	CDS	180		1.1.-.-	COG2303	putative GMC-type oxidoreductase
LEMGDAED_00518	CDS	135				hypothetical protein
LEMGDAED_00519	CDS	180				hypothetical protein
LEMGDAED_00520	CDS	195				hypothetical protein
LEMGDAED_00521	CDS	126	rpmJ		COG0257	50S ribosomal protein L36
LEMGDAED_00522	CDS	153				hypothetical protein
LEMGDAED_00523	CDS	105				hypothetical protein
LEMGDAED_00524	CDS	159				hypothetical protein
LEMGDAED_00525	CDS	111				hypothetical protein
LEMGDAED_00526	CDS	201				hypothetical protein
LEMGDAED_00527	CDS	96				hypothetical protein
LEMGDAED_00528	CDS	159				hypothetical protein
LEMGDAED_00529	CDS	159				hypothetical protein
LEMGDAED_00530	CDS	174				hypothetical protein
LEMGDAED_00531	CDS	141				hypothetical protein
LEMGDAED_00532	CDS	234				hypothetical protein
LEMGDAED_00533	CDS	624				hypothetical protein
LEMGDAED_00534	CDS	753	ygfF	1.-.-.-		putative oxidoreductase YgfF
LEMGDAED_00535	CDS	279				hypothetical protein
LEMGDAED_00536	CDS	960	speB_2	3.5.3.11	COG0010	Agmatinase
LEMGDAED_00537	CDS	834				hypothetical protein
LEMGDAED_00538	CDS	2331				hypothetical protein
LEMGDAED_00539	CDS	660				hypothetical protein
LEMGDAED_00540	CDS	729				hypothetical protein
LEMGDAED_00541	CDS	1518	potE			Putrescine transporter PotE
LEMGDAED_00542	CDS	3636	carB_1			Carbamoyl-phosphate synthase large chain
LEMGDAED_00543	CDS	1218	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
LEMGDAED_00544	CDS	1173				hypothetical protein
LEMGDAED_00545	CDS	3393	smc_1			Chromosome partition protein Smc
LEMGDAED_00546	CDS	672				hypothetical protein
LEMGDAED_00547	CDS	1464				putative protein/MSMEI_1241
LEMGDAED_00548	CDS	1149	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
LEMGDAED_00549	CDS	2868				hypothetical protein
LEMGDAED_00550	CDS	3435	aas_1	6.2.1.20		Bifunctional protein Aas
LEMGDAED_00551	CDS	708				hypothetical protein
LEMGDAED_00552	CDS	855	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
LEMGDAED_00553	CDS	717	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
LEMGDAED_00554	CDS	795	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
LEMGDAED_00555	CDS	246	phrA_1	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
LEMGDAED_00556	CDS	129				hypothetical protein
LEMGDAED_00557	CDS	243				hypothetical protein
LEMGDAED_00558	CDS	798				hypothetical protein
LEMGDAED_00559	CDS	888	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
LEMGDAED_00560	CDS	1203				hypothetical protein
LEMGDAED_00561	CDS	747	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
LEMGDAED_00562	CDS	261	pstB2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 2
LEMGDAED_00563	CDS	873				hypothetical protein
LEMGDAED_00564	CDS	357				hypothetical protein
LEMGDAED_00565	CDS	1794		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
LEMGDAED_00566	CDS	879	rsmI_1	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
LEMGDAED_00567	CDS	1053	virS			HTH-type transcriptional regulator VirS
LEMGDAED_00568	CDS	3606				hypothetical protein
LEMGDAED_00569	CDS	1464				hypothetical protein
LEMGDAED_00570	CDS	279				hypothetical protein
LEMGDAED_00571	CDS	216				hypothetical protein
LEMGDAED_00572	CDS	327				hypothetical protein
LEMGDAED_00573	CDS	147				hypothetical protein
LEMGDAED_00574	CDS	612				hypothetical protein
LEMGDAED_00575	CDS	204				hypothetical protein
LEMGDAED_00576	CDS	1413	ffh_1		COG0541	Signal recognition particle protein
LEMGDAED_00577	CDS	360	rpsP_1		COG0228	30S ribosomal protein S16
LEMGDAED_00578	CDS	528	rimM_1		COG0806	Ribosome maturation factor RimM
LEMGDAED_00579	CDS	516				hypothetical protein
LEMGDAED_00580	CDS	321				hypothetical protein
LEMGDAED_00581	CDS	261				hypothetical protein
LEMGDAED_00582	CDS	273	hupB_1		COG0776	DNA-binding protein HRm
LEMGDAED_00583	CDS	300				hypothetical protein
LEMGDAED_00584	CDS	1800	radA_1			DNA repair protein RadA
LEMGDAED_00585	CDS	600				hypothetical protein
LEMGDAED_00586	CDS	378				hypothetical protein
LEMGDAED_00587	CDS	945	polA_1	2.7.7.7	COG0258	DNA polymerase I
LEMGDAED_00588	CDS	285				hypothetical protein
LEMGDAED_00589	CDS	684				hypothetical protein
LEMGDAED_00590	CDS	429				hypothetical protein
LEMGDAED_00591	CDS	1518	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
LEMGDAED_00592	CDS	402	pacS	7.2.2.8		putative copper-transporting ATPase PacS
LEMGDAED_00593	CDS	417	hmrR_1			HTH-type transcriptional regulator HmrR
LEMGDAED_00594	CDS	378				hypothetical protein
LEMGDAED_00595	CDS	1563	cusA_1		COG3696	Cation efflux system protein CusA
LEMGDAED_00596	CDS	990				hypothetical protein
LEMGDAED_00597	CDS	1005	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
LEMGDAED_00598	CDS	1431	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
LEMGDAED_00599	CDS	369	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
LEMGDAED_00600	CDS	468				hypothetical protein
LEMGDAED_00601	CDS	216				hypothetical protein
LEMGDAED_00602	CDS	264				hypothetical protein
LEMGDAED_00603	CDS	360				hypothetical protein
LEMGDAED_00604	CDS	363				hypothetical protein
LEMGDAED_00605	CDS	1134				hypothetical protein
LEMGDAED_00606	CDS	411	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
LEMGDAED_00607	CDS	1299	gatA_1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
LEMGDAED_00608	CDS	705	dehH2	3.8.1.3		Haloacetate dehalogenase H-2
LEMGDAED_00609	CDS	942	nodD2			Nodulation protein D 2
LEMGDAED_00610	CDS	1503				hypothetical protein
LEMGDAED_00611	CDS	519				hypothetical protein
LEMGDAED_00612	CDS	480	rutG		COG2233	Putative pyrimidine permease RutG
LEMGDAED_00613	tRNA	76				tRNA-Lys(ctt)
LEMGDAED_00614	CDS	246				hypothetical protein
LEMGDAED_00615	CDS	186				hypothetical protein
LEMGDAED_00616	CDS	1581	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
LEMGDAED_00617	CDS	684				hypothetical protein
LEMGDAED_00618	CDS	417				hypothetical protein
LEMGDAED_00619	CDS	741	dhlB	3.8.1.2		(S)-2-haloacid dehalogenase
LEMGDAED_00620	CDS	768	gno	1.1.1.-		Gluconate 5-dehydrogenase
LEMGDAED_00621	CDS	195				hypothetical protein
LEMGDAED_00622	CDS	372				hypothetical protein
LEMGDAED_00623	CDS	234				hypothetical protein
LEMGDAED_00624	CDS	273				hypothetical protein
LEMGDAED_00625	CDS	2304	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
LEMGDAED_00626	CDS	1923	pepN_1	3.4.11.2	COG0308	Aminopeptidase N
LEMGDAED_00627	CDS	1452	phrA_2	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
LEMGDAED_00628	CDS	891	aes	3.1.1.-		Acetyl esterase
LEMGDAED_00629	CDS	414				hypothetical protein
LEMGDAED_00630	CDS	720				hypothetical protein
LEMGDAED_00631	CDS	1023	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
LEMGDAED_00632	CDS	840				hypothetical protein
LEMGDAED_00633	CDS	624	chrR_1		COG3806	Anti-sigma-E factor ChrR
LEMGDAED_00634	CDS	588	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
LEMGDAED_00635	CDS	627				hypothetical protein
LEMGDAED_00636	CDS	255				hypothetical protein
LEMGDAED_00637	CDS	924				hypothetical protein
LEMGDAED_00638	CDS	636	pal_1			Peptidoglycan-associated lipoprotein
LEMGDAED_00639	CDS	1029				hypothetical protein
LEMGDAED_00640	CDS	558				hypothetical protein
LEMGDAED_00641	CDS	441	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
LEMGDAED_00642	CDS	771				hypothetical protein
LEMGDAED_00643	CDS	861				hypothetical protein
LEMGDAED_00644	CDS	219				hypothetical protein
LEMGDAED_00645	CDS	1257				hypothetical protein
LEMGDAED_00646	CDS	201				hypothetical protein
LEMGDAED_00647	CDS	750	nagR		COG2188	HTH-type transcriptional repressor NagR
LEMGDAED_00648	CDS	264				hypothetical protein
LEMGDAED_00649	CDS	381				hypothetical protein
LEMGDAED_00650	CDS	999	tolQ_1			Tol-Pal system protein TolQ
LEMGDAED_00651	CDS	765		1.1.1.390		Sulfoquinovose 1-dehydrogenase
LEMGDAED_00652	CDS	288				hypothetical protein
LEMGDAED_00653	CDS	930	yegS_1	2.7.1.-		lipid kinase YegS
LEMGDAED_00654	CDS	291				hypothetical protein
LEMGDAED_00655	CDS	432	ros_1		COG4957	Transcriptional regulatory protein ros
LEMGDAED_00656	CDS	984				hypothetical protein
LEMGDAED_00657	CDS	186				hypothetical protein
LEMGDAED_00658	CDS	543				hypothetical protein
LEMGDAED_00659	CDS	285	sufT			Fe-S protein maturation auxiliary factor SufT
LEMGDAED_00660	CDS	1623	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
LEMGDAED_00661	CDS	705	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LEMGDAED_00662	CDS	270	recR		COG0353	Recombination protein RecR
LEMGDAED_00663	CDS	672	yecS_1		COG0765	L-cystine transport system permease protein YecS
LEMGDAED_00664	CDS	675	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
LEMGDAED_00665	CDS	867	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
LEMGDAED_00666	CDS	912				hypothetical protein
LEMGDAED_00667	CDS	201				hypothetical protein
LEMGDAED_00668	CDS	489	frc_1	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
LEMGDAED_00669	CDS	258				hypothetical protein
LEMGDAED_00670	CDS	201				hypothetical protein
LEMGDAED_00671	CDS	858				hypothetical protein
LEMGDAED_00672	CDS	564				hypothetical protein
LEMGDAED_00673	CDS	747	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
LEMGDAED_00674	CDS	942				hypothetical protein
LEMGDAED_00675	CDS	894	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
LEMGDAED_00676	CDS	1308				hypothetical protein
LEMGDAED_00677	CDS	237	yihU	1.1.1.373	COG2084	3-sulfolactaldehyde reductase
LEMGDAED_00678	CDS	2697	sucA_1	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
LEMGDAED_00679	CDS	711				hypothetical protein
LEMGDAED_00680	CDS	93				hypothetical protein
LEMGDAED_00681	CDS	447	ybbJ		COG1585	Inner membrane protein YbbJ
LEMGDAED_00682	CDS	981	qmcA		COG0330	Protein QmcA
LEMGDAED_00683	CDS	522	slyA_1			Transcriptional regulator SlyA
LEMGDAED_00684	CDS	900	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
LEMGDAED_00685	CDS	1062	hemH_1	4.99.1.1	COG0276	Ferrochelatase
LEMGDAED_00686	CDS	1521	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
LEMGDAED_00687	CDS	777	ung	3.2.2.27		Uracil-DNA glycosylase
LEMGDAED_00688	CDS	165				hypothetical protein
LEMGDAED_00689	CDS	765	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
LEMGDAED_00690	CDS	147				hypothetical protein
LEMGDAED_00691	CDS	945	adhT	1.1.1.1		Alcohol dehydrogenase
LEMGDAED_00692	CDS	918				hypothetical protein
LEMGDAED_00693	CDS	651	nifS_1	2.8.1.7	COG1104	Cysteine desulfurase NifS
LEMGDAED_00694	CDS	231				hypothetical protein
LEMGDAED_00695	CDS	399				hypothetical protein
LEMGDAED_00696	CDS	675				hypothetical protein
LEMGDAED_00697	CDS	1023				hypothetical protein
LEMGDAED_00698	CDS	1143				hypothetical protein
LEMGDAED_00699	CDS	1293				hypothetical protein
LEMGDAED_00700	CDS	726	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
LEMGDAED_00701	CDS	279				hypothetical protein
LEMGDAED_00702	CDS	324				hypothetical protein
LEMGDAED_00703	CDS	216			COG3039	IS5 family transposase ISAzo37
LEMGDAED_00704	CDS	489				hypothetical protein
LEMGDAED_00705	CDS	819				hypothetical protein
LEMGDAED_00706	CDS	981	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
LEMGDAED_00707	CDS	828	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
LEMGDAED_00708	CDS	993	gerKI	1.1.1.364		dTDP-4-oxo-6-deoxy-D-allose reductase
LEMGDAED_00709	CDS	1191				hypothetical protein
LEMGDAED_00710	CDS	294				hypothetical protein
LEMGDAED_00711	CDS	438				hypothetical protein
LEMGDAED_00712	CDS	219				hypothetical protein
LEMGDAED_00713	CDS	981	ispH_1	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
LEMGDAED_00714	CDS	570				hypothetical protein
LEMGDAED_00715	CDS	927	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
LEMGDAED_00716	CDS	807	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
LEMGDAED_00717	CDS	699	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
LEMGDAED_00718	CDS	1140	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
LEMGDAED_00719	CDS	702				hypothetical protein
LEMGDAED_00720	CDS	765				hypothetical protein
LEMGDAED_00721	CDS	834	nadC_1	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
LEMGDAED_00722	CDS	354				hypothetical protein
LEMGDAED_00723	CDS	234				hypothetical protein
LEMGDAED_00724	CDS	792	glnQ_2			Glutamine transport ATP-binding protein GlnQ
LEMGDAED_00725	CDS	645				hypothetical protein
LEMGDAED_00726	CDS	642	ntrC_2		COG2204	DNA-binding transcriptional regulator NtrC
LEMGDAED_00727	CDS	249	hfq_1		COG1923	RNA-binding protein Hfq
LEMGDAED_00728	CDS	570				hypothetical protein
LEMGDAED_00729	CDS	612				hypothetical protein
LEMGDAED_00730	CDS	843				hypothetical protein
LEMGDAED_00731	CDS	996				hypothetical protein
LEMGDAED_00732	CDS	768				hypothetical protein
LEMGDAED_00733	CDS	477				hypothetical protein
LEMGDAED_00734	CDS	462				hypothetical protein
LEMGDAED_00735	CDS	849				hypothetical protein
LEMGDAED_00736	CDS	795	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
LEMGDAED_00737	CDS	789	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
LEMGDAED_00738	CDS	996				hypothetical protein
LEMGDAED_00739	CDS	561				hypothetical protein
LEMGDAED_00740	CDS	477				hypothetical protein
LEMGDAED_00741	CDS	864	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
LEMGDAED_00742	CDS	210				hypothetical protein
LEMGDAED_00743	CDS	750	ompR_2			Transcriptional regulatory protein OmpR
LEMGDAED_00744	CDS	231				hypothetical protein
LEMGDAED_00745	CDS	420				hypothetical protein
LEMGDAED_00746	CDS	330				hypothetical protein
LEMGDAED_00747	CDS	1440	hsrA			putative transport protein HsrA
LEMGDAED_00748	CDS	168				hypothetical protein
LEMGDAED_00749	CDS	915	phnD		COG3221	Phosphate-import protein PhnD
LEMGDAED_00750	CDS	819	phnC_1	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
LEMGDAED_00751	CDS	615	betI_1			HTH-type transcriptional regulator BetI
LEMGDAED_00752	CDS	1113	mdtA_1			Multidrug resistance protein MdtA
LEMGDAED_00753	CDS	3084	bepE_1			Efflux pump membrane transporter BepE
LEMGDAED_00754	CDS	972	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
LEMGDAED_00755	CDS	1569				hypothetical protein
LEMGDAED_00756	CDS	669	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
LEMGDAED_00757	CDS	1212				hypothetical protein
LEMGDAED_00758	CDS	2076	fusA_1		COG0480	Elongation factor G
LEMGDAED_00759	CDS	471	rpsG		COG0049	30S ribosomal protein S7
LEMGDAED_00760	CDS	372	rpsL		COG0048	30S ribosomal protein S12
LEMGDAED_00761	CDS	273				hypothetical protein
LEMGDAED_00762	CDS	972	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
LEMGDAED_00763	CDS	147				hypothetical protein
LEMGDAED_00764	CDS	729				hypothetical protein
LEMGDAED_00765	CDS	1068				hypothetical protein
LEMGDAED_00766	CDS	1044				hypothetical protein
LEMGDAED_00767	CDS	714	napC			Cytochrome c-type protein NapC
LEMGDAED_00768	CDS	471	napB			Periplasmic nitrate reductase, electron transfer subunit
LEMGDAED_00769	CDS	2502	napA_1	1.9.6.1		Periplasmic nitrate reductase
LEMGDAED_00770	CDS	279	napD			Chaperone NapD
LEMGDAED_00771	CDS	510	napF_1		COG1145	Ferredoxin-type protein NapF
LEMGDAED_00772	CDS	471	hndA	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
LEMGDAED_00773	CDS	726				hypothetical protein
LEMGDAED_00774	CDS	837	ydcV_2			Inner membrane ABC transporter permease protein YdcV
LEMGDAED_00775	CDS	555	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
LEMGDAED_00776	CDS	321	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
LEMGDAED_00777	CDS	1014			COG0614	putative protein
LEMGDAED_00778	CDS	234				hypothetical protein
LEMGDAED_00779	CDS	327				hypothetical protein
LEMGDAED_00780	CDS	1260				hypothetical protein
LEMGDAED_00781	CDS	969		1.-.-.-		Oxidoreductase P35
LEMGDAED_00782	CDS	396				hypothetical protein
LEMGDAED_00783	CDS	174				hypothetical protein
LEMGDAED_00784	CDS	903	ycjP_1		COG0395	Inner membrane ABC transporter permease protein YcjP
LEMGDAED_00785	CDS	954				hypothetical protein
LEMGDAED_00786	CDS	867				hypothetical protein
LEMGDAED_00787	CDS	744				hypothetical protein
LEMGDAED_00788	CDS	1062	napF_2			Ferredoxin-type protein NapF
LEMGDAED_00789	CDS	291				hypothetical protein
LEMGDAED_00790	CDS	780	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
LEMGDAED_00791	CDS	441				hypothetical protein
LEMGDAED_00792	CDS	558				hypothetical protein
